FirstTitle,frontDesc,category_id,category_name,superCategoryId,colorNum,counterPrice,item_id,primaryPicUrl,name,simpleDesc,retailPrice,sellVolume,material,style,comment
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,299.0,1572029,https://yanxuan.nosdn.127.net/7945cbac063b88e17fcdba4f9fc65ea7.png,Yessing男式弹力直筒百搭牛仔裤,优秀基础款，商务生活两相宜,299.0,173,"牛仔蓝(面料： 棉 95% 聚酯纤维 4%， 氨纶 1%)
 黑色（面料： 棉 68% 聚酯纤维 22%， 粘纤 9% 氨纶 1% ）",,很舒服48	质量上乘24	弹性不错16	尺寸合适14	漂亮精致8	性价比高8	裤子不错7	穿着合身7
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,199.0,3420047,https://yanxuan.nosdn.127.net/9ec3fe96cf08ea865c4c74c7b83f6d61.png,Yessing男式精梳棉锥形梭织裤,可能是春夏必备的透气布裤了,139,1386,,,
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,149.0,3420046,https://yanxuan.nosdn.127.net/4cc42bc4eda6def044639a19f1201c59.png,Yessing男式紧身高弹专业运动长裤,从“懒”到“潮”，就差这条Legging,104,322,,运动,
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,279.0,1574018,https://yanxuan.nosdn.127.net/5e4a67c5e980f0a7eb7b3abbc017cd18.png,Yessing男式透气运动梭织长裤,轻松穿出型男感的运动裤,279.0,3921,,,质量上乘19	漂亮精致8	很舒服8	性价比高5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,259.0,1572025,https://yanxuan.nosdn.127.net/883a1071fbc2b82ed75b23a1b404293d.png,Yessing男式基础塑形梭织长裤,高质感塑形裤，搭配任何上衣都好看,155,8383,,,质量上乘23	很舒服19	漂亮精致16	性价比高13	质感好7	裤子不错7	穿着不错6	穿着合身5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,299.0,1505051,https://yanxuan.nosdn.127.net/c96b8c2bb7affcb0cbaf400a6e719933.jpg,Yessing男式夏凉弹力修身梭织长裤,夏凉面料，高质感弹力修身速干裤,299.0,1489,面料： 锦纶85% 氨纶15%,,很舒服37	质量上乘34	性价比高12	弹性不错8	穿着不错7	面料好6	宝贝不错5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,299.0,1584011,https://yanxuan.nosdn.127.net/e16a8af9ce764df9d399cba2eb91b6cc.png,Yessing男式夏凉弹力9分梭织裤,9分锥形，凉爽动感一分不减,299.0,3733,锦纶85% 氨纶15%,,很舒服13	版型不错7	质量上乘6	漂亮精致5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,时尚生活有型有款,109255015,男式下装,1010000,0,279.0,1585006,https://yanxuan.nosdn.127.net/a67acf2967b188a6cd5e03cbf18a3a44.png,Yessing男式夏凉弹力合体梭织长裤,凉感舒适面料，弹力合体,279.0,5063,锦纶85% 氨纶15%,,很舒服42	质量上乘22	尺寸合适11	性价比高8	裤子不错7	透气性好6	穿着不错6	弹性不错5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,19.0,3440072,https://yanxuan.nosdn.127.net/450c6d592d4b748a52b97ad4cd8c57b8.png,Yessing女式复古条纹中筒棉袜子,复古条纹中袜，显高显瘦一招搞定,19.0,0,,休闲时尚、都市运动、居家生活,
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,19.0,3441062,https://yanxuan.nosdn.127.net/815fdbd8efbd8da7d180524f98bd2499.png,Yessing女式条纹中长筒棉袜子,新潮条纹袜，要比鞋子更抢眼,19.0,0,,休闲时尚、都市运动、居家生活,质量上乘15	漂亮精致14	很舒服6	袜子不错5
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,149.0,3420042,https://yanxuan.nosdn.127.net/7e1877ee6b324875c713b108d5bf4b0c.png,Yessing女式针织凉感织带长裤,夏日厌倦短裙拖鞋，用长裤耍帅也不想闷汗,149.0,0,,休闲时尚、运动休闲、都市运动,
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,279.0,1506014,https://yanxuan.nosdn.127.net/1fe9b9e758d538c292d56a7b5bc8f758.png,Yessing女式凉感弹力修身长裤,2018夏日舒爽驾驭各种腿型的小诀窍,279.0,47,,,很舒服14	质量上乘9	显瘦6	弹性不错6	尺寸合适6
网易严选服饰鞋包篇 - 舒爽穿搭 清凉一夏、夏季热力爆品 抢先预览、出游 少不了鞋和包、慵懒居家 一秒提升幸福感、穿出你的个性态度、内搭T恤 贴身自在、经典百搭 精致设计、高质感面料 休闲商务两适宜、颠覆牛仔认知 革新你的穿着体验、简约调性 儒雅休闲自如切换、自在潇洒穿着感、精选材质 穿出质感、职场精致LOOK、量身裁体的优雅、轻松舒适 送给双腿的温柔力量、基础裤型的舒适之选、体验温柔的质感、选对风格 只做自己、舒适源自高品质、享受宅家时光、透气舒爽 自由空间、温和安全 亲密呵护、贴身关怀 少束缚、绅士的第二肌肤、始于足下的品质生活、匠心打造 轻潮舒适、优雅 如此舒适、慵懒休闲时光 轻松惬意生活、呵护双脚 驱散行走的压力、包里装着你的整个世界、懂你的责任也更懂你、握在手中的精致、带着梦想即刻出发、璀璨闪耀 品质甄选、精致灵动的小确幸、你和潮流之间就差一个我、匠心雕琢细节 细节彰显品位、温柔亲肤 舒爽一夏、时髦 从“头”开始、一步获取元气女神、运动休闲型男魅力、好穿易搭轻松减龄、时尚生活有型有款,好穿易搭轻松减龄,109255017,女式下装,1010000,0,29.0,3441038,https://yanxuan.nosdn.127.net/cf2685647bbf5240b5fb972570043779.png,Yessing女式马卡龙色短袜子三双装,百搭短袜，露出马卡龙清新一角,20.3,688,,时尚、运动,质量上乘22	很舒服11	颜色好看8	漂亮精致8
