2019年09月01日,中雨/中雨,26℃/23℃,东北风5-6级/东北风5-6级,普陀历史天气预报2019年9月份,
2019年09月02日,小雨/小雨,27℃/24℃,东风4-5级/东风4-5级,普陀历史天气预报2019年9月份,
2019年09月03日,小雨/小雨,27℃/23℃,东风3-4级/东风3-4级,普陀历史天气预报2019年9月份,
2019年09月04日,小雨/小雨,28℃/23℃,东南风4-5级/东南风4-5级,普陀历史天气预报2019年9月份,
2019年09月05日,雷阵雨/小雨,28℃/23℃,东风4-5级/东风4-5级,普陀历史天气预报2019年9月份,
2019年09月06日,暴雨/小雨,27℃/24℃,北风10-11级/北风10-11级,普陀历史天气预报2019年9月份,
2019年09月07日,多云/晴,29℃/24℃,西北风3-4级/西北风3-4级,普陀历史天气预报2019年9月份,
2019年09月08日,多云/多云,29℃/23℃,北风5-6级/北风5-6级,普陀历史天气预报2019年9月份,
2019年09月09日,晴/晴,30℃/23℃,南风4-5级/南风4-5级,普陀历史天气预报2019年9月份,
2019年09月10日,晴/晴,30℃/23℃,东南风3-4级/东南风3-4级,普陀历史天气预报2019年9月份,
2019年09月11日,晴/晴,30℃/23℃,东风3-4级/东风3-4级,普陀历史天气预报2019年9月份,
2019年09月12日,多云/多云,28℃/24℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年9月份,
2019年09月13日,多云/多云,30℃/24℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年9月份,
2019年09月14日,多云/晴,29℃/23℃,北风5-6级/北风5-6级,普陀历史天气预报2019年9月份,
2019年09月15日,多云/多云,29℃/23℃,北风4-5级/北风4-5级,普陀历史天气预报2019年9月份,
2019年09月16日,多云/多云,29℃/23℃,北风6-7级/北风6-7级,普陀历史天气预报2019年9月份,
2019年09月17日,多云/多云,28℃/23℃,北风5-6级/北风5-6级,普陀历史天气预报2019年9月份,
2019年09月18日,多云/晴,27℃/21℃,北风7-8级/北风7-8级,普陀历史天气预报2019年9月份,
2019年09月19日,多云/多云,25℃/21℃,北风6-7级/北风6-7级,普陀历史天气预报2019年9月份,
2019年09月20日,小雨/小到中雨,25℃/21℃,北风7-8级/北风7-8级,普陀历史天气预报2019年9月份,
2019年09月21日,中到大雨/小雨,24℃/20℃,北风10-11级/北风10-11级,普陀历史天气预报2019年9月份,
2019年09月22日,小雨/阴,22℃/20℃,西北风10-11级/西北风10-11级,普陀历史天气预报2019年9月份,
2019年09月23日,小雨/晴,24℃/19℃,北风6-7级/北风6-7级,普陀历史天气预报2019年9月份,
2019年09月24日,多云/多云,26℃/19℃,北风4-5级/北风4-5级,普陀历史天气预报2019年9月份,
2019年09月25日,晴/晴,26℃/19℃,东风3-4级/东风3-4级,普陀历史天气预报2019年9月份,
2019年09月26日,晴/晴,26℃/19℃,北风3-4级/北风3-4级,普陀历史天气预报2019年9月份,
2019年09月27日,阴/阴,26℃/19℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年9月份,
2019年09月28日,小雨/晴,26℃/19℃,西风4-5级/西风4-5级,普陀历史天气预报2019年9月份,
2019年09月29日,晴/晴,25℃/19℃,北风4-5级/北风4-5级,普陀历史天气预报2019年9月份,
2019年09月30日,阴/中雨,26℃/20℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年9月份,
2019年10月01日,大暴雨/大雨,25℃/19℃,东北风10-11级/东北风10-11级,普陀历史天气预报2019年10月份,
2019年10月02日,小雨/晴,25℃/20℃,西风6-7级/西风6-7级,普陀历史天气预报2019年10月份,
2019年10月03日,晴/晴,27℃/22℃,西风3-4级/西风3-4级,普陀历史天气预报2019年10月份,
2019年10月04日,晴/小雨,28℃/22℃,西风4-5级/西风4-5级,普陀历史天气预报2019年10月份,
2019年10月05日,小雨/阴,24℃/19℃,东北风6-7级/东北风6-7级,普陀历史天气预报2019年10月份,
2019年10月06日,多云/多云,24℃/18℃,东北风3-4级/东北风3-4级,普陀历史天气预报2019年10月份,
2019年10月07日,多云/阴,26℃/19℃,东北风3-4级/东北风3-4级,普陀历史天气预报2019年10月份,
2019年10月08日,小雨/多云,22℃/19℃,东北风5-6级/东北风5-6级,普陀历史天气预报2019年10月份,
2019年10月09日,晴/晴,23℃/18℃,东北风5-6级/东北风5-6级,普陀历史天气预报2019年10月份,
2019年10月10日,晴/晴,25℃/18℃,东风3-4级/东风3-4级,普陀历史天气预报2019年10月份,
2019年10月11日,晴/晴,25℃/21℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年10月份,
2019年10月12日,多云/多云,24℃/20℃,北风5-6级/北风5-6级,普陀历史天气预报2019年10月份,
2019年10月13日,多云/晴,24℃/20℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年10月份,
2019年10月14日,多云/小雨,24℃/17℃,东北风6-7级/东北风6-7级,普陀历史天气预报2019年10月份,
2019年10月15日,阴/阴,20℃/17℃,北风6-7级/北风6-7级,普陀历史天气预报2019年10月份,
2019年10月16日,小雨/多云,22℃/18℃,北风5-6级/北风5-6级,普陀历史天气预报2019年10月份,
2019年10月17日,多云/阴,23℃/17℃,东北风5-6级/东北风5-6级,普陀历史天气预报2019年10月份,
2019年10月18日,阴/多云,22℃/17℃,西风5-6级/西风5-6级,普陀历史天气预报2019年10月份,
2019年10月19日,多云/多云,22℃/17℃,北风5-6级/北风5-6级,普陀历史天气预报2019年10月份,
2019年10月20日,多云/多云,23℃/17℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年10月份,
2019年10月21日,多云/多云,22℃/16℃,北风4-5级/北风4-5级,普陀历史天气预报2019年10月份,
2019年10月22日,阴/阴,23℃/18℃,东北风3-4级/东北风3-4级,普陀历史天气预报2019年10月份,
2019年10月23日,小雨/晴,22℃/17℃,西风5-6级/西风5-6级,普陀历史天气预报2019年10月份,
2019年10月24日,晴/晴,23℃/16℃,西风5-6级/西风5-6级,普陀历史天气预报2019年10月份,
2019年10月25日,多云/阴,22℃/16℃,北风4-5级/北风4-5级,普陀历史天气预报2019年10月份,
2019年10月26日,小雨/阴,20℃/15℃,北风5-6级/北风5-6级,普陀历史天气预报2019年10月份,
2019年10月27日,阴/阴,20℃/14℃,北风3-4级/北风3-4级,普陀历史天气预报2019年10月份,
2019年10月28日,小雨/多云,19℃/13℃,无持续风向1-2级/无持续风向1-2级,普陀历史天气预报2019年10月份,
2019年10月29日,晴/晴,21℃/15℃,东北风4-5级/东北风4-5级,普陀历史天气预报2019年10月份,
2019年10月30日,晴/多云,22℃/14℃,东北风3-4级/东北风3-4级,普陀历史天气预报2019年10月份,
2019年10月31日,晴/多云,22℃/14℃,东北风3-4级/东北风3-4级,普陀历史天气预报2019年10月份,
2019年09月01日,多云/多云,26℃/12℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月02日,多云/阴,24℃/12℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月03日,阵雨/多云,26℃/14℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月04日,多云/多云,26℃/13℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月05日,小雨/阴,28℃/13℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月06日,多云/阵雨,27℃/13℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月07日,阵雨/小雨,28℃/15℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月08日,小雨/中雨,23℃/13℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月09日,小雨/阴,20℃/11℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月10日,阵雨/多云,21℃/12℃,北风1-2级/北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月11日,多云/小雨,26℃/11℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月12日,中雨/小雨,22℃/10℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月13日,小雨/多云,12℃/7℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月14日,多云/阵雨,20℃/9℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月15日,多云/小雨,15℃/8℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月16日,小雨/小雨,15℃/9℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月17日,小雨/小雨,18℃/9℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月18日,小雨/小雨,13℃/9℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月19日,小雨/小雨,12℃/5℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年9月份,
2019年09月20日,阵雨/多云,18℃/7℃,北风1-2级/北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月21日,晴/多云,21℃/8℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月22日,小雨/阵雨,22℃/8℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月23日,阵雨/小雨,18℃/9℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年09月24日,多云/晴,21℃/7℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月25日,晴/晴,23℃/6℃,西北风1-2级/西北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月26日,晴/晴,23℃/7℃,西北风1-2级/西北风1-2级,尖扎历史天气预报2019年9月份,
2019年09月27日,晴/晴,23℃/7℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年9月份,
2019年09月28日,晴/晴,23℃/6℃,无持续风向1-2级/无持续风向1-2级,尖扎历史天气预报2019年9月份,
2019年09月29日,晴/多云,24℃/9℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年9月份,
2019年09月30日,多云/多云,25℃/10℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年9月份,
2019年10月01日,晴/多云,25℃/9℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年10月份,
2019年10月02日,多云/阴,24℃/10℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月03日,小雨/小雨,16℃/10℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月04日,小雨/阴,16℃/8℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月05日,小雨/小雨,16℃/7℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月06日,阴/阴,11℃/7℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月07日,阴/阴,16℃/8℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月08日,小雨/小雨,15℃/9℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月09日,小雨/阴,13℃/7℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月10日,小雨/阴,13℃/6℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月11日,小雨/阴,14℃/5℃,北风1-2级/北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月12日,多云/多云,19℃/4℃,西北风1-2级/西北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月13日,多云/多云,16℃/3℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月14日,晴/小雨,16℃/5℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月15日,小雨/多云,12℃/0℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月16日,晴/晴,15℃/1℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年10月份,
2019年10月17日,晴/晴,20℃/1℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年10月份,
2019年10月18日,晴/晴,21℃/3℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年10月份,
2019年10月19日,晴/多云,17℃/6℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月20日,多云/小雨,15℃/4℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月21日,阴/多云,17℃/4℃,无持续风向1-2级/无持续风向1-2级,尖扎历史天气预报2019年10月份,
2019年10月22日,多云/多云,13℃/3℃,无持续风向1-2级/无持续风向1-2级,尖扎历史天气预报2019年10月份,
2019年10月23日,多云/阴,19℃/3℃,西北风3-4级/西北风3-4级,尖扎历史天气预报2019年10月份,
2019年10月24日,阴/雨夹雪,7℃/2℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月25日,雨夹雪/多云,7℃/-1℃,东北风1-2级/东北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月26日,晴/多云,12℃/0℃,西北风1-2级/西北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月27日,多云/晴,14℃/-1℃,西北风1-2级/西北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月28日,晴/晴,15℃/0℃,西风1-2级/西风1-2级,尖扎历史天气预报2019年10月份,
2019年10月29日,晴/晴,17℃/0℃,西北风1-2级/西北风1-2级,尖扎历史天气预报2019年10月份,
2019年10月30日,阴/雨夹雪,13℃/2℃,东风1-2级/东风1-2级,尖扎历史天气预报2019年10月份,
2019年10月31日,阴/多云,12℃/2℃,无持续风向1-2级/无持续风向1-2级,尖扎历史天气预报2019年10月份,
2019年09月01日,中雨/中雨,22℃/19℃,东北风4-5级/东北风4-5级,松江历史天气预报2019年9月份,
2019年09月02日,大雨/大雨,25℃/22℃,东风1-2级/东风1-2级,松江历史天气预报2019年9月份,
2019年09月03日,中雨/小雨,26℃/23℃,北风1-2级/北风1-2级,松江历史天气预报2019年9月份,
2019年09月04日,中雨/小雨,29℃/24℃,东南风3-4级/东南风3-4级,松江历史天气预报2019年9月份,
2019年09月05日,小雨/小雨,30℃/24℃,东南风3-4级/东南风3-4级,松江历史天气预报2019年9月份,
2019年09月06日,中雨/小雨,27℃/24℃,北风4-5级/北风4-5级,松江历史天气预报2019年9月份,
2019年09月07日,多云/多云,30℃/20℃,西风4-5级/西风4-5级,松江历史天气预报2019年9月份,
2019年09月08日,多云/小雨,31℃/22℃,北风3-4级/北风3-4级,松江历史天气预报2019年9月份,
2019年09月09日,多云/晴,30℃/22℃,西风3-4级/西风3-4级,松江历史天气预报2019年9月份,
2019年09月10日,多云/多云,33℃/24℃,东南风1-2级/东南风1-2级,松江历史天气预报2019年9月份,
2019年09月11日,多云/多云,32℃/24℃,东风1-2级/东风1-2级,松江历史天气预报2019年9月份,
2019年09月12日,多云/多云,31℃/23℃,东北风3-4级/东北风3-4级,松江历史天气预报2019年9月份,
2019年09月13日,多云/晴,32℃/23℃,东北风1-2级/东北风1-2级,松江历史天气预报2019年9月份,
2019年09月14日,多云/晴,31℃/23℃,东北风1-2级/东北风1-2级,松江历史天气预报2019年9月份,
2019年09月15日,多云/多云,30℃/21℃,东北风3-4级/东北风3-4级,松江历史天气预报2019年9月份,
2019年09月16日,多云/多云,29℃/22℃,北风3-4级/北风3-4级,松江历史天气预报2019年9月份,
2019年09月17日,多云/多云,29℃/22℃,北风3-4级/北风3-4级,松江历史天气预报2019年9月份,
2019年09月18日,晴/多云,29℃/20℃,东北风4-5级/东北风4-5级,松江历史天气预报2019年9月份,
2019年09月19日,多云/多云,27℃/19℃,东北风3-4级/东北风3-4级,松江历史天气预报2019年9月份,
2019年09月20日,多云/多云,27℃/20℃,东北风3-4级/东北风3-4级,松江历史天气预报2019年9月份,
2019年09月21日,中雨/小雨,22℃/20℃,北风5-6级/北风5-6级,松江历史天气预报2019年9月份,
2019年09月22日,小雨/多云,24℃/18℃,北风4-5级/北风4-5级,松江历史天气预报2019年9月份,
2019年09月23日,多云/多云,26℃/16℃,北风3-4级/北风3-4级,松江历史天气预报2019年9月份,
2019年09月24日,多云/多云,28℃/17℃,北风1-2级/北风1-2级,松江历史天气预报2019年9月份,
2019年09月25日,多云/多云,28℃/18℃,东北风1-2级/东北风1-2级,松江历史天气预报2019年9月份,
2019年09月26日,多云/晴,28℃/18℃,东风1-2级/东风1-2级,松江历史天气预报2019年9月份,
2019年09月27日,多云/多云,28℃/18℃,东北风1-2级/东北风1-2级,松江历史天气预报2019年9月份,
2019年09月28日,多云/多云,29℃/19℃,北风1-2级/北风1-2级,松江历史天气预报2019年9月份,
2019年09月29日,多云/多云,29℃/20℃,东北风1-2级/东北风1-2级,松江历史天气预报2019年9月份,
2019年09月30日,多云/小雨,28℃/22℃,东北风1-2级/东北风1-2级,松江历史天气预报2019年9月份,
