year	month	day	tianqi_am	max_tm	min_tm	name_ori	pname	name_deal	name
2018	12	10	多云	-2	-8	丹东市	辽宁	丹东	丹东
2018	12	11	雪	-3	-8	丹东市	辽宁	丹东	丹东
2018	11	26	晴	20	8	九江市	江西	九江	九江
2018	11	27	晴	20	8	九江市	江西	九江	九江
2018	11	28	晴	20	8	九江市	江西	九江	九江
2018	11	29	晴	20	8	九江市	江西	九江	九江
2018	11	30	多云	20	10	九江市	江西	九江	九江
2018	12	1	多云	19	7	九江市	江西	九江	九江
2018	12	2	小雨	15	12	九江市	江西	九江	九江
2018	12	3	小雨	17	12	九江市	江西	九江	九江
2018	12	4	雨	16	9	九江市	江西	九江	九江
2018	12	5	雨	16	7	九江市	江西	九江	九江
2018	12	6	雨	11	6	九江市	江西	九江	九江
2018	12	7	雨	12	6	九江市	江西	九江	九江
2018	12	8	雨	11	6	九江市	江西	九江	九江
2018	12	9	多云	14	6	九江市	江西	九江	九江
2018	12	10	雨	14	8	九江市	江西	九江	九江
2018	12	11	阴	12	6	九江市	江西	九江	九江
2018	11	26	多云	22	11	赣州市	江西	赣州	赣州
2018	11	27	晴	24	11	赣州市	江西	赣州	赣州
2018	11	28	晴	24	10	赣州市	江西	赣州	赣州
2018	11	29	晴	24	11	赣州市	江西	赣州	赣州
2018	11	30	多云	21	12	赣州市	江西	赣州	赣州
2018	12	1	阴	21	13	赣州市	江西	赣州	赣州
2018	12	2	阴	20	13	赣州市	江西	赣州	赣州
2018	12	3	小雨	18	14	赣州市	江西	赣州	赣州
2018	12	4	雨	22	13	赣州市	江西	赣州	赣州
2018	12	5	雨	21	11	赣州市	江西	赣州	赣州
2018	12	6	雨	17	9	赣州市	江西	赣州	赣州
2018	12	7	雨	19	9	赣州市	江西	赣州	赣州
2018	12	8	雨	22	11	赣州市	江西	赣州	赣州
2018	12	9	雨	20	12	赣州市	江西	赣州	赣州
2018	12	10	雨	21	12	赣州市	江西	赣州	赣州
2018	12	11	雨	16	9	赣州市	江西	赣州	赣州
2018	11	26	晴	21	10	吉安市	江西	吉安	吉安
2018	11	27	多云	21	10	吉安市	江西	吉安	吉安
2018	11	28	多云	21	10	吉安市	江西	吉安	吉安
2018	11	29	多云	21	10	吉安市	江西	吉安	吉安
2018	11	30	多云	21	11	吉安市	江西	吉安	吉安
2018	12	1	多云	20	12	吉安市	江西	吉安	吉安
2018	12	2	小雨	22	17	吉安市	江西	吉安	吉安
2018	12	3	小雨	25	11	吉安市	江西	吉安	吉安
2018	12	4	雨	19	12	吉安市	江西	吉安	吉安
2018	12	5	阴	19	9	吉安市	江西	吉安	吉安
2018	12	6	雨	15	7	吉安市	江西	吉安	吉安
2018	12	7	雨	16	7	吉安市	江西	吉安	吉安
2018	12	8	雨	18	10	吉安市	江西	吉安	吉安
2018	12	9	雨	18	10	吉安市	江西	吉安	吉安
2018	12	10	雨	19	9	吉安市	江西	吉安	吉安
2018	12	11	阴	15	7	吉安市	江西	吉安	吉安
2018	11	26	晴	21	8	宜春市	江西	宜春	宜春
2018	11	27	晴	21	8	宜春市	江西	宜春	宜春
2018	11	28	晴	21	8	宜春市	江西	宜春	宜春
2018	11	29	晴	21	9	宜春市	江西	宜春	宜春
2018	11	30	多云	21	9	宜春市	江西	宜春	宜春
2018	12	1	多云	21	11	宜春市	江西	宜春	宜春
2018	12	2	小雨	18	14	宜春市	江西	宜春	宜春
2018	12	3	小雨	22	10	宜春市	江西	宜春	宜春
2018	12	4	雨	17	10	宜春市	江西	宜春	宜春
2018	12	5	雨	18	8	宜春市	江西	宜春	宜春
2018	12	6	雨	13	6	宜春市	江西	宜春	宜春
2018	12	7	雨	14	6	宜春市	江西	宜春	宜春
2018	12	8	雨	15	7	宜春市	江西	宜春	宜春
2018	12	9	雨	16	8	宜春市	江西	宜春	宜春
2018	12	10	雨	15	8	宜春市	江西	宜春	宜春
2018	12	11	雨	15	7	宜春市	江西	宜春	宜春
2018	11	26	晴	20	8	抚州市	江西	抚州	抚州
2018	11	27	晴	20	8	抚州市	江西	抚州	抚州
2018	11	28	晴	20	8	抚州市	江西	抚州	抚州
2018	11	29	晴	21	8	抚州市	江西	抚州	抚州
2018	11	30	晴	20	10	抚州市	江西	抚州	抚州
2018	12	1	多云	20	11	抚州市	江西	抚州	抚州
2018	12	2	多云	21	15	抚州市	江西	抚州	抚州
2018	12	3	小雨	21	9	抚州市	江西	抚州	抚州
2018	12	4	雨	18	11	抚州市	江西	抚州	抚州
2018	12	5	阴	19	9	抚州市	江西	抚州	抚州
2018	12	6	雨	15	7	抚州市	江西	抚州	抚州
2018	12	7	雨	17	7	抚州市	江西	抚州	抚州
2018	12	8	雨	17	8	抚州市	江西	抚州	抚州
2018	12	9	多云	17	8	抚州市	江西	抚州	抚州
2018	12	10	雨	18	9	抚州市	江西	抚州	抚州
2018	12	11	雨	14	7	抚州市	江西	抚州	抚州
2018	11	26	多云	21	9	上饶市	江西	上饶	上饶
2018	11	27	晴	21	9	上饶市	江西	上饶	上饶
2018	11	28	晴	21	9	上饶市	江西	上饶	上饶
2018	11	29	晴	22	9	上饶市	江西	上饶	上饶
2018	11	30	多云	21	9	上饶市	江西	上饶	上饶
2018	12	1	多云	22	11	上饶市	江西	上饶	上饶
2018	12	2	小雨	21	14	上饶市	江西	上饶	上饶
2018	12	3	中雨	19	10	上饶市	江西	上饶	上饶
2018	12	4	雨	19	11	上饶市	江西	上饶	上饶
2018	12	5	阴	19	10	上饶市	江西	上饶	上饶
2018	12	6	雨	15	8	上饶市	江西	上饶	上饶
2018	12	7	雨	17	8	上饶市	江西	上饶	上饶
2018	12	8	雨	18	10	上饶市	江西	上饶	上饶
2018	12	9	雨	19	10	上饶市	江西	上饶	上饶
2018	12	10	雨	20	11	上饶市	江西	上饶	上饶
2018	12	11	雨	16	9	上饶市	江西	上饶	上饶
2018	11	26	晴	17	5	济南市	山东	济南	济南
2018	11	27	多云	12	3	济南市	山东	济南	济南
2018	11	28	多云	14	3	济南市	山东	济南	济南
2018	11	29	阴	12	5	济南市	山东	济南	济南
2018	11	30	晴	13	3	济南市	山东	济南	济南
2018	12	1	晴	12	5	济南市	山东	济南	济南
2018	12	2	小雨	10	4	济南市	山东	济南	济南
2018	12	3	多云	11	3	济南市	山东	济南	济南
2018	12	4	多云	9	2	济南市	山东	济南	济南
2018	12	5	雨	7	0	济南市	山东	济南	济南
2018	12	6	阴	2	-3	济南市	山东	济南	济南
2018	12	7	多云	7	0	济南市	山东	济南	济南
2018	12	8	雨	7	1	济南市	山东	济南	济南
2018	12	9	多云	8	2	济南市	山东	济南	济南
2018	12	10	阴	7	2	济南市	山东	济南	济南
2018	12	11	多云	7	0	济南市	山东	济南	济南
2018	11	26	晴	15	8	青岛市	山东	青岛	青岛
2018	11	27	多云	14	7	青岛市	山东	青岛	青岛
2018	11	28	多云	13	9	青岛市	山东	青岛	青岛
2018	11	29	阵雨	13	9	青岛市	山东	青岛	青岛
2018	11	30	多云	14	6	青岛市	山东	青岛	青岛
2018	12	1	多云	9	7	青岛市	山东	青岛	青岛
2018	12	2	小雨	12	9	青岛市	山东	青岛	青岛
2018	12	3	小雨	13	4	青岛市	山东	青岛	青岛
2018	12	4	晴	10	4	青岛市	山东	青岛	青岛
2018	12	5	雨	8	1	青岛市	山东	青岛	青岛
2018	12	6	阴	4	1	青岛市	山东	青岛	青岛
2018	12	7	多云	7	2	青岛市	山东	青岛	青岛
2018	12	8	雨	8	4	青岛市	山东	青岛	青岛
2018	12	9	雨	7	2	青岛市	山东	青岛	青岛
2018	12	10	阴	7	2	青岛市	山东	青岛	青岛
2018	12	11	雨	6	1	青岛市	山东	青岛	青岛
2018	11	26	晴	18	4	淄博市	山东	淄博	淄博
2018	11	27	多云	12	0	淄博市	山东	淄博	淄博
2018	11	28	多云	16	4	淄博市	山东	淄博	淄博
2018	11	29	阴	12	3	淄博市	山东	淄博	淄博
2018	11	30	晴	13	0	淄博市	山东	淄博	淄博
2018	12	1	晴	10	0	淄博市	山东	淄博	淄博
2018	12	2	小雨	10	3	淄博市	山东	淄博	淄博
2018	12	3	多云	10	3	淄博市	山东	淄博	淄博
2018	12	4	多云	9	0	淄博市	山东	淄博	淄博
2018	12	5	阴	7	-2	淄博市	山东	淄博	淄博
2018	12	6	阴	2	-3	淄博市	山东	淄博	淄博
2018	12	7	多云	7	-1	淄博市	山东	淄博	淄博
2018	12	8	雨	7	0	淄博市	山东	淄博	淄博
2018	12	9	多云	8	0	淄博市	山东	淄博	淄博
2018	12	10	阴	6	0	淄博市	山东	淄博	淄博
2018	12	11	多云	7	-2	淄博市	山东	淄博	淄博
2018	11	26	多云	18	5	枣庄市	山东	枣庄	枣庄
2018	11	27	阴	15	6	枣庄市	山东	枣庄	枣庄
2018	11	28	多云	16	6	枣庄市	山东	枣庄	枣庄
2018	11	29	多云	15	5	枣庄市	山东	枣庄	枣庄
2018	11	30	阴	15	5	枣庄市	山东	枣庄	枣庄
2018	12	1	多云	12	5	枣庄市	山东	枣庄	枣庄
2018	12	2	小雨	13	9	枣庄市	山东	枣庄	枣庄
2018	12	3	小雨	13	5	枣庄市	山东	枣庄	枣庄
2018	12	4	多云	12	4	枣庄市	山东	枣庄	枣庄
2018	12	5	雨	9	1	枣庄市	山东	枣庄	枣庄
2018	12	6	雨夹雪	4	0	枣庄市	山东	枣庄	枣庄
2018	12	7	阴	7	0	枣庄市	山东	枣庄	枣庄
2018	12	8	雨	9	2	枣庄市	山东	枣庄	枣庄
2018	12	9	多云	10	3	枣庄市	山东	枣庄	枣庄
2018	12	10	阴	8	2	枣庄市	山东	枣庄	枣庄
2018	12	11	多云	8	1	枣庄市	山东	枣庄	枣庄
2018	11	26	晴	16	8	烟台市	山东	烟台	烟台
2018	11	27	多云	12	3	烟台市	山东	烟台	烟台
2018	11	28	多云	12	6	烟台市	山东	烟台	烟台
2018	11	29	阴	12	7	烟台市	山东	烟台	烟台
2018	11	30	阴	12	1	烟台市	山东	烟台	烟台
2018	12	1	晴	8	0	烟台市	山东	烟台	烟台
2018	12	2	小雨	11	8	烟台市	山东	烟台	烟台
2018	12	3	多云	11	4	烟台市	山东	烟台	烟台
2018	12	4	晴	9	2	烟台市	山东	烟台	烟台
2018	12	5	雨	6	0	烟台市	山东	烟台	烟台
2018	12	6	阴	3	0	烟台市	山东	烟台	烟台
2018	12	7	雨夹雪	6	1	烟台市	山东	烟台	烟台
2018	12	8	雨	7	1	烟台市	山东	烟台	烟台
2018	12	9	雨夹雪	6	0	烟台市	山东	烟台	烟台
2018	12	10	多云	5	0	烟台市	山东	烟台	烟台
2018	12	11	雨夹雪	4	0	烟台市	山东	烟台	烟台
2018	11	26	晴	16	9	威海市	山东	威海	威海
2018	11	27	多云	12	5	威海市	山东	威海	威海
2018	11	28	多云	11	7	威海市	山东	威海	威海
2018	11	29	阴	11	6	威海市	山东	威海	威海
2018	11	30	多云	12	5	威海市	山东	威海	威海
2018	12	1	多云	10	4	威海市	山东	威海	威海
2018	12	2	多云	11	5	威海市	山东	威海	威海
2018	12	3	小雨	11	5	威海市	山东	威海	威海
2018	12	4	晴	9	4	威海市	山东	威海	威海
2018	12	5	雨	7	1	威海市	山东	威海	威海
2018	12	6	阴	3	0	威海市	山东	威海	威海
2018	12	7	雨	6	3	威海市	山东	威海	威海
2018	12	8	雨	7	2	威海市	山东	威海	威海
2018	12	9	雨	6	2	威海市	山东	威海	威海
2018	12	10	雨	5	1	威海市	山东	威海	威海
2018	12	11	雨	4	2	威海市	山东	威海	威海
2018	11	26	晴	18	6	济宁市	山东	济宁	济宁
2018	11	27	多云	13	7	济宁市	山东	济宁	济宁
2018	11	28	多云	16	7	济宁市	山东	济宁	济宁
2018	11	29	多云	15	6	济宁市	山东	济宁	济宁
2018	11	30	晴	14	4	济宁市	山东	济宁	济宁
2018	12	1	多云	13	9	济宁市	山东	济宁	济宁
2018	12	2	小雨	12	8	济宁市	山东	济宁	济宁
2018	12	3	多云	14	5	济宁市	山东	济宁	济宁
2018	12	4	阴	11	3	济宁市	山东	济宁	济宁
2018	12	5	阴	9	0	济宁市	山东	济宁	济宁
2018	12	6	雨夹雪	4	0	济宁市	山东	济宁	济宁
2018	12	7	阴	7	0	济宁市	山东	济宁	济宁
2018	12	8	雨	8	1	济宁市	山东	济宁	济宁
2018	12	9	多云	10	2	济宁市	山东	济宁	济宁
2018	12	10	多云	8	2	济宁市	山东	济宁	济宁
2018	12	11	多云	8	0	济宁市	山东	济宁	济宁
2018	11	26	晴	16	3	泰安市	山东	泰安	泰安
2018	11	27	多云	13	1	泰安市	山东	泰安	泰安
2018	11	28	多云	15	4	泰安市	山东	泰安	泰安
2018	11	29	多云	14	3	泰安市	山东	泰安	泰安
2018	11	30	晴	13	1	泰安市	山东	泰安	泰安
2018	12	1	晴	10	5	泰安市	山东	泰安	泰安
2018	12	2	阴	10	5	泰安市	山东	泰安	泰安
2018	12	3	多云	11	4	泰安市	山东	泰安	泰安
2018	12	4	多云	9	1	泰安市	山东	泰安	泰安
2018	12	5	阴	7	-2	泰安市	山东	泰安	泰安
2018	12	6	阴	2	-2	泰安市	山东	泰安	泰安
2018	12	7	阴	7	-1	泰安市	山东	泰安	泰安
2018	12	8	雨	8	0	泰安市	山东	泰安	泰安
2018	12	9	多云	8	0	泰安市	山东	泰安	泰安
2018	12	10	多云	7	0	泰安市	山东	泰安	泰安
2018	12	11	多云	7	-1	泰安市	山东	泰安	泰安
2018	11	26	晴	16	8	日照市	山东	日照	日照
2018	11	27	多云	13	9	日照市	山东	日照	日照
2018	11	28	多云	15	9	日照市	山东	日照	日照
2018	11	29	阴	14	6	日照市	山东	日照	日照
2018	11	30	阴	14	4	日照市	山东	日照	日照
2018	12	1	多云	12	6	日照市	山东	日照	日照
2018	12	2	阴	13	9	日照市	山东	日照	日照
2018	12	3	多云	15	4	日照市	山东	日照	日照
2018	12	4	多云	11	5	日照市	山东	日照	日照
2018	12	5	雨	9	1	日照市	山东	日照	日照
2018	12	6	雨夹雪	5	1	日照市	山东	日照	日照
2018	12	7	多云	8	2	日照市	山东	日照	日照
2018	12	8	雨	9	4	日照市	山东	日照	日照
2018	12	9	雨	9	3	日照市	山东	日照	日照
2018	12	10	雨	8	2	日照市	山东	日照	日照
2018	12	11	雨	8	2	日照市	山东	日照	日照
2018	11	26	多云	16	5	临沂市	山东	临沂	临沂
2018	11	27	多云	14	5	临沂市	山东	临沂	临沂
2018	11	28	多云	15	7	临沂市	山东	临沂	临沂
2018	11	29	阴	16	7	临沂市	山东	临沂	临沂
2018	11	30	多云	15	5	临沂市	山东	临沂	临沂
2018	12	1	多云	11	4	临沂市	山东	临沂	临沂
2018	12	2	小雨	12	9	临沂市	山东	临沂	临沂
2018	12	3	多云	14	1	临沂市	山东	临沂	临沂
2018	12	4	多云	11	3	临沂市	山东	临沂	临沂
2018	12	5	雨	8	1	临沂市	山东	临沂	临沂
2018	12	6	雨夹雪	4	0	临沂市	山东	临沂	临沂
2018	12	7	阴	7	0	临沂市	山东	临沂	临沂
2018	12	8	雨	9	2	临沂市	山东	临沂	临沂
2018	12	9	雨	9	2	临沂市	山东	临沂	临沂
2018	12	10	阴	8	1	临沂市	山东	临沂	临沂
2018	12	11	雨	8	0	临沂市	山东	临沂	临沂
2018	11	26	晴	17	5	德州市	山东	德州	德州
2018	11	27	多云	12	1	德州市	山东	德州	德州
2018	11	28	晴	13	2	德州市	山东	德州	德州
2018	11	29	多云	11	3	德州市	山东	德州	德州
2018	11	30	晴	12	-1	德州市	山东	德州	德州
2018	12	1	多云	11	5	德州市	山东	德州	德州
2018	12	2	小雨	10	5	德州市	山东	德州	德州
2018	12	3	多云	10	1	德州市	山东	德州	德州
2018	12	4	阴	7	0	德州市	山东	德州	德州
2018	12	5	阴	5	-2	德州市	山东	德州	德州
2018	12	6	多云	1	-3	德州市	山东	德州	德州
2018	12	7	多云	7	0	德州市	山东	德州	德州
2018	12	8	多云	7	0	德州市	山东	德州	德州
2018	12	9	多云	7	0	德州市	山东	德州	德州
2018	12	10	多云	6	0	德州市	山东	德州	德州
2018	12	11	多云	7	-1	德州市	山东	德州	德州
2018	11	26	晴	17	5	聊城市	山东	聊城	聊城
2018	11	27	多云	11	1	聊城市	山东	聊城	聊城
2018	11	28	多云	14	4	聊城市	山东	聊城	聊城
2018	11	29	多云	11	1	聊城市	山东	聊城	聊城
2018	11	30	晴	12	-1	聊城市	山东	聊城	聊城
2018	12	1	多云	10	3	聊城市	山东	聊城	聊城
2018	12	2	阴	10	4	聊城市	山东	聊城	聊城
2018	12	3	多云	12	2	聊城市	山东	聊城	聊城
2018	12	4	阴	9	0	聊城市	山东	聊城	聊城
2018	12	5	阴	7	-2	聊城市	山东	聊城	聊城
2018	12	6	阴	3	-2	聊城市	山东	聊城	聊城
2018	12	7	阴	8	-1	聊城市	山东	聊城	聊城
2018	12	8	雨	8	0	聊城市	山东	聊城	聊城
2018	12	9	多云	9	0	聊城市	山东	聊城	聊城
2018	12	10	多云	8	0	聊城市	山东	聊城	聊城
2018	12	11	多云	8	-1	聊城市	山东	聊城	聊城
2018	11	26	晴	17	4	滨州市	山东	滨州	滨州
2018	11	27	多云	12	1	滨州市	山东	滨州	滨州
2018	11	28	多云	14	2	滨州市	山东	滨州	滨州
2018	11	29	多云	12	3	滨州市	山东	滨州	滨州
2018	11	30	晴	12	1	滨州市	山东	滨州	滨州
2018	12	1	晴	10	4	滨州市	山东	滨州	滨州
2018	12	2	阴	11	5	滨州市	山东	滨州	滨州
2018	12	3	多云	11	1	滨州市	山东	滨州	滨州
2018	12	4	多云	8	0	滨州市	山东	滨州	滨州
2018	12	5	阴	7	-3	滨州市	山东	滨州	滨州
2018	12	6	阴	1	-3	滨州市	山东	滨州	滨州
2018	12	7	多云	7	-2	滨州市	山东	滨州	滨州
2018	12	8	阴	7	-1	滨州市	山东	滨州	滨州
2018	12	9	多云	7	-1	滨州市	山东	滨州	滨州
2018	12	10	阴	6	-1	滨州市	山东	滨州	滨州
2018	12	11	多云	7	-2	滨州市	山东	滨州	滨州
2018	11	26	多云	18	5	菏泽市	山东	菏泽	菏泽
2018	11	27	多云	12	4	菏泽市	山东	菏泽	菏泽
2018	11	28	多云	16	5	菏泽市	山东	菏泽	菏泽
2018	11	29	多云	13	3	菏泽市	山东	菏泽	菏泽
2018	11	30	晴	13	4	菏泽市	山东	菏泽	菏泽
2018	12	1	多云	13	9	菏泽市	山东	菏泽	菏泽
2018	12	2	多云	14	8	菏泽市	山东	菏泽	菏泽
2018	12	3	阴	14	4	菏泽市	山东	菏泽	菏泽
2018	12	4	阴	10	3	菏泽市	山东	菏泽	菏泽
2018	12	5	阴	8	1	菏泽市	山东	菏泽	菏泽
2018	12	6	阴	4	0	菏泽市	山东	菏泽	菏泽
2018	12	7	阴	8	1	菏泽市	山东	菏泽	菏泽
2018	12	8	雨	8	1	菏泽市	山东	菏泽	菏泽
2018	12	9	多云	11	1	菏泽市	山东	菏泽	菏泽
2018	12	10	多云	9	2	菏泽市	山东	菏泽	菏泽
2018	12	11	多云	8	0	菏泽市	山东	菏泽	菏泽
2018	11	26	晴	20	6	合肥市	安徽	合肥	合肥
2018	11	27	多云	19	5	合肥市	安徽	合肥	合肥
2018	11	28	多云	19	5	合肥市	安徽	合肥	合肥
2018	11	29	晴	20	7	合肥市	安徽	合肥	合肥
2018	11	30	多云	18	7	合肥市	安徽	合肥	合肥
2018	12	1	多云	16	8	合肥市	安徽	合肥	合肥
2018	12	2	多云	17	10	合肥市	安徽	合肥	合肥
2018	12	3	小雨	16	8	合肥市	安徽	合肥	合肥
2018	12	4	阴	14	7	合肥市	安徽	合肥	合肥
2018	12	5	阴	13	5	合肥市	安徽	合肥	合肥
2018	12	6	雨	9	3	合肥市	安徽	合肥	合肥
2018	12	7	雨	9	4	合肥市	安徽	合肥	合肥
2018	12	8	雨	10	5	合肥市	安徽	合肥	合肥
2018	12	9	雨	12	6	合肥市	安徽	合肥	合肥
2018	12	10	雨	10	5	合肥市	安徽	合肥	合肥
2018	12	11	雨	9	3	合肥市	安徽	合肥	合肥
2018	11	26	晴	19	7	铜陵市	安徽	铜陵	铜陵
2018	11	27	多云	17	6	铜陵市	安徽	铜陵	铜陵
2018	11	28	多云	17	8	铜陵市	安徽	铜陵	铜陵
2018	11	29	多云	19	6	铜陵市	安徽	铜陵	铜陵
2018	11	30	多云	16	7	铜陵市	安徽	铜陵	铜陵
2018	12	1	多云	15	7	铜陵市	安徽	铜陵	铜陵
2018	12	2	多云	18	10	铜陵市	安徽	铜陵	铜陵
2018	12	3	小雨	16	7	铜陵市	安徽	铜陵	铜陵
2018	12	4	阴	15	9	铜陵市	安徽	铜陵	铜陵
2018	12	5	阴	14	7	铜陵市	安徽	铜陵	铜陵
2018	12	6	雨	10	4	铜陵市	安徽	铜陵	铜陵
2018	12	7	雨	11	5	铜陵市	安徽	铜陵	铜陵
2018	12	8	雨	11	6	铜陵市	安徽	铜陵	铜陵
2018	12	9	雨	13	7	铜陵市	安徽	铜陵	铜陵
2018	12	10	雨	13	7	铜陵市	安徽	铜陵	铜陵
2018	12	11	雨	10	5	铜陵市	安徽	铜陵	铜陵
2018	11	26	晴	20	7	安庆市	安徽	安庆	安庆
2018	11	27	多云	19	6	安庆市	安徽	安庆	安庆
2018	11	28	晴	18	8	安庆市	安徽	安庆	安庆
2018	11	29	晴	19	8	安庆市	安徽	安庆	安庆
2018	11	30	多云	16	8	安庆市	安徽	安庆	安庆
2018	12	1	多云	16	8	安庆市	安徽	安庆	安庆
2018	12	2	多云	17	8	安庆市	安徽	安庆	安庆
2018	12	3	小雨	17	9	安庆市	安徽	安庆	安庆
2018	12	4	阴	15	9	安庆市	安徽	安庆	安庆
2018	12	5	阴	15	7	安庆市	安徽	安庆	安庆
2018	12	6	雨	10	4	安庆市	安徽	安庆	安庆
2018	12	7	雨	11	5	安庆市	安徽	安庆	安庆
2018	12	8	雨	11	5	安庆市	安徽	安庆	安庆
2018	12	9	多云	14	6	安庆市	安徽	安庆	安庆
2018	12	10	雨	13	7	安庆市	安徽	安庆	安庆
2018	12	11	雨	11	5	安庆市	安徽	安庆	安庆
2018	11	26	晴	21	8	黄山市	安徽	黄山	黄山
2018	11	27	多云	19	6	黄山市	安徽	黄山	黄山
2018	11	28	多云	19	5	黄山市	安徽	黄山	黄山
2018	11	29	晴	20	6	黄山市	安徽	黄山	黄山
2018	11	30	多云	19	7	黄山市	安徽	黄山	黄山
2018	12	1	多云	17	7	黄山市	安徽	黄山	黄山
2018	12	2	小雨	19	7	黄山市	安徽	黄山	黄山
2018	12	3	中雨	18	9	黄山市	安徽	黄山	黄山
2018	12	4	雨	16	10	黄山市	安徽	黄山	黄山
2018	12	5	阴	17	8	黄山市	安徽	黄山	黄山
2018	12	6	雨	12	5	黄山市	安徽	黄山	黄山
2018	12	7	雨	14	6	黄山市	安徽	黄山	黄山
2018	12	8	雨	13	6	黄山市	安徽	黄山	黄山
2018	12	9	雨	15	7	黄山市	安徽	黄山	黄山
2018	12	10	雨	16	8	黄山市	安徽	黄山	黄山
2018	12	11	雨	14	6	黄山市	安徽	黄山	黄山
2018	11	26	晴	20	7	池州市	安徽	池州	池州
2018	11	27	多云	19	6	池州市	安徽	池州	池州
2018	11	28	晴	19	7	池州市	安徽	池州	池州
2018	11	29	晴	20	8	池州市	安徽	池州	池州
2018	11	30	多云	18	7	池州市	安徽	池州	池州
2018	12	1	多云	18	7	池州市	安徽	池州	池州
2018	12	2	多云	18	7	池州市	安徽	池州	池州
2018	12	3	小雨	19	9	池州市	安徽	池州	池州
2018	12	4	阴	15	9	池州市	安徽	池州	池州
2018	12	5	阴	15	7	池州市	安徽	池州	池州
2018	12	6	雨	10	4	池州市	安徽	池州	池州
2018	12	7	雨	11	5	池州市	安徽	池州	池州
2018	12	8	雨	11	6	池州市	安徽	池州	池州
2018	12	9	雨	14	6	池州市	安徽	池州	池州
2018	12	10	雨	13	7	池州市	安徽	池州	池州
2018	12	11	雨	11	5	池州市	安徽	池州	池州
2018	11	26	小雨	20	14	福州市	福建	福州	福州
2018	11	27	多云	21	15	福州市	福建	福州	福州
2018	11	28	多云	21	13	福州市	福建	福州	福州
2018	11	29	多云	21	12	福州市	福建	福州	福州
2018	11	30	多云	23	15	福州市	福建	福州	福州
2018	12	1	多云	22	16	福州市	福建	福州	福州
2018	12	2	多云	23	17	福州市	福建	福州	福州
2018	12	3	多云	26	18	福州市	福建	福州	福州
2018	12	4	雨	24	16	福州市	福建	福州	福州
2018	12	5	雨	21	15	福州市	福建	福州	福州
2018	12	6	雨	20	13	福州市	福建	福州	福州
2018	12	7	雨	18	13	福州市	福建	福州	福州
2018	12	8	雨	23	15	福州市	福建	福州	福州
2018	12	9	雨	22	15	福州市	福建	福州	福州
2018	12	10	雨	20	16	福州市	福建	福州	福州
2018	12	11	雨	18	14	福州市	福建	福州	福州
2018	11	26	小雨	21	17	莆田市	福建	莆田	莆田
2018	11	27	晴	22	17	莆田市	福建	莆田	莆田
2018	11	28	晴	22	15	莆田市	福建	莆田	莆田
