日历天	当期零售市值	当期零售金额	当期零售数量	星期	周次	年份	去除节假日	年份周
2016/1/1	145371065.4	86341787.92	500568	5	1	2016	0	201601
2016/1/2	99320927.7	58555026.8	349786	6	1	2016	0	201601
2016/1/3	69263806.7	40428138.82	247399	7	1	2016	0	201601
2016/1/4	22743287	14138776.71	86151	1	2	2016	14138776.71	201602
2016/1/5	21528290.9	13293332.04	80483	2	2	2016	13293332.04	201602
2016/1/6	22869949.9	14256425.4	85879	3	2	2016	14256425.4	201602
2016/1/7	24207569	14634295.75	92020	4	2	2016	14634295.75	201602
2016/1/8	26982403.9	16525126.05	100667	5	2	2016	16525126.05	201602
2016/1/9	48764498	29231033.27	174033	6	2	2016	29231033.27	201602
2016/1/10	54080531.8	32309008.72	192130	7	2	2016	32309008.72	201602
2016/1/11	28179774	16844716.94	101457	1	3	2016	16844716.94	201603
2016/1/12	30539006.9	18408393.2	108875	2	3	2016	18408393.2	201603
2016/1/13	32298558.9	19339607.68	115719	3	3	2016	19339607.68	201603
2016/1/14	32162468.9	19726252.34	115334	4	3	2016	19726252.34	201603
2016/1/15	38015700	23210738.24	136997	5	3	2016	23210738.24	201603
2016/1/16	67927353	40864010.76	239924	6	3	2016	40864010.76	201603
2016/1/17	78693911.7	47066327.69	275749	7	3	2016	47066327.69	201603
2016/1/18	42435037.8	26244218.34	149840	1	4	2016	26244218.34	201604
2016/1/19	86557413	39324838.01	289195	2	4	2016	39324838.01	201604
2016/1/20	48671177.9	29808979.56	167697	3	4	2016	29808979.56	201604
2016/1/21	51111277	31521301.55	175886	4	4	2016	31521301.55	201604
2016/1/22	50751650.8	31172964.31	171948	5	4	2016	31172964.31	201604
2016/1/23	79204583	48286816.62	262334	6	4	2016	48286816.62	201604
2016/1/24	96506630.6	58823673.02	317864	7	4	2016	58823673.02	201604
2016/1/25	88977050	49549373.72	305067	1	5	2016	49549373.72	201605
2016/1/26	252871834.9	104373805.8	879259	2	5	2016	104373805.8	201605
2016/1/27	65329817	42498935.5	232311	3	5	2016	42498935.5	201605
2016/1/28	61722631.8	40862941.59	221827	4	5	2016	40862941.59	201605
2016/1/29	73946946	49172212.34	267634	5	5	2016	49172212.34	201605
2016/1/30	106068056.9	69352989.91	378392	6	5	2016	69352989.91	201605
2016/1/31	110014253	72323680.66	393855	7	5	2016	0	201605
2016/2/1	98835039	65508613.86	354480	1	6	2016	0	201606
2016/2/2	108673232.9	73319072.21	393743	2	6	2016	0	201606
2016/2/3	117046361.9	81022444.36	434184	3	6	2016	0	201606
2016/2/4	119168929	83744771.88	450274	4	6	2016	0	201606
2016/2/5	129573689.9	92791497.58	498253	5	6	2016	0	201606
2016/2/6	119739211.9	87401654.8	470118	6	6	2016	0	201606
2016/2/7	43858986.9	32562920.04	176292	7	6	2016	0	201606
2016/2/8	16880198	11884268.14	69018	1	7	2016	0	201607
2016/2/9	16822903.9	12453135.04	70702	2	7	2016	0	201607
2016/2/10	21079490.9	15828748.2	90076	3	7	2016	0	201607
2016/2/11	23674797	17976332.4	103408	4	7	2016	0	201607
2016/2/12	25108436	19366729.44	111520	5	7	2016	0	201607
2016/2/13	24880489	18716480.24	110292	6	7	2016	0	201607
2016/2/14	28569754	21460339.02	122985	7	7	2016	0	201607
2016/2/15	22341150.9	17322962.86	95792	1	8	2016	17322962.86	201608
2016/2/16	23507904	17564313.48	100152	2	8	2016	17564313.48	201608
2016/2/17	23349983	17661761.3	100584	3	8	2016	17661761.3	201608
2016/2/18	22937817	17397335.76	99711	4	8	2016	17397335.76	201608
2016/2/19	21239829	15775717.1	92206	5	8	2016	15775717.1	201608
2016/2/20	27786783	20383753.69	120877	6	8	2016	20383753.69	201608
2016/2/21	28202331.9	20680771.44	122909	7	8	2016	20680771.44	201608
2016/2/22	22469982	16596876.94	97816	1	9	2016	0	201609
2016/2/23	99211733	42645160.23	367778	2	9	2016	42645160.23	201609
2016/2/24	69261732	29803305.48	263108	3	9	2016	29803305.48	201609
2016/2/25	81460375	29819675.35	295292	4	9	2016	29819675.35	201609
2016/2/26	23296341	16738215.09	101527	5	9	2016	16738215.09	201609
2016/2/27	35529273.8	25501244.55	159460	6	9	2016	25501244.55	201609
2016/2/28	38579422	27707545.55	172062	7	9	2016	27707545.55	201609
2016/2/29	19277530	13633655.77	89169	1	10	2016	13633655.77	201610
2016/3/1	17769908	12831418.35	83303	2	10	2016	12831418.35	201610
2016/3/2	20528210	13873953.62	94041	3	10	2016	13873953.62	201610
2016/3/3	19176426	13976520.14	91426	4	10	2016	13976520.14	201610
2016/3/4	21822305	15966868.08	106046	5	10	2016	15966868.08	201610
2016/3/5	41745903.8	30775518.4	201434	6	10	2016	30775518.4	201610
2016/3/6	43056561.7	31737384.35	210143	7	10	2016	31737384.35	201610
2016/3/7	19059563	13522650.45	95301	1	11	2016	13522650.45	201611
2016/3/8	19053808	13144703.05	95315	2	11	2016	0	201611
2016/3/9	12506108	8800469.55	62741	3	11	2016	8800469.55	201611
2016/3/10	12959502	8999967.43	62634	4	11	2016	8999967.43	201611
2016/3/11	16545219	11624987.4	80491	5	11	2016	11624987.4	201611
2016/3/12	30217046.9	21722330.18	144649	6	11	2016	21722330.18	201611
2016/3/13	31961015.9	23040873.14	153776	7	11	2016	23040873.14	201611
2016/3/14	24310329.8	14894128.26	113707	1	12	2016	14894128.26	201612
2016/3/15	20337487.6	12163230.3	94490	2	12	2016	12163230.3	201612
2016/3/16	18081106	13377723.8	89952	3	12	2016	13377723.8	201612
2016/3/17	17016426.9	12245115.96	86333	4	12	2016	12245115.96	201612
2016/3/18	24530121.8	17122688.22	125841	5	12	2016	17122688.22	201612
2016/3/19	45466646	32326167.88	232633	6	12	2016	32326167.88	201612
2016/3/20	46513587	33161124.74	239681	7	12	2016	33161124.74	201612
2016/3/21	19748619.9	13891936.62	104199	1	13	2016	13891936.62	201613
2016/3/22	17296872.9	12117198.7	91189	2	13	2016	12117198.7	201613
2016/3/23	16329799	11370642.18	85456	3	13	2016	11370642.18	201613
2016/3/24	79586156.9	33154031.37	348390	4	13	2016	33154031.37	201613
2016/3/25	29563530.9	16579314.11	147396	5	13	2016	16579314.11	201613
2016/3/26	37105663.9	25731538.22	190733	6	13	2016	25731538.22	201613
2016/3/27	41235213.4	28999307.42	214934	7	13	2016	28999307.42	201613
2016/3/28	18439422	13207298.92	100104	1	14	2016	13207298.92	201614
2016/3/29	16802409	12157332	92157	2	14	2016	12157332	201614
2016/3/30	17090824.9	12348619.64	95862	3	14	2016	12348619.64	201614
2016/3/31	19262132	14043231.1	110756	4	14	2016	14043231.1	201614
2016/4/1	24560637	17812286.5	143697	5	14	2016	17812286.5	201614
2016/4/2	47013130.7	32842751.64	267354	6	14	2016	0	201614
2016/4/3	53246369.9	37361224.3	301532	7	14	2016	0	201614
2016/4/4	53167540.5	37607425.84	300489	1	15	2016	0	201615
2016/4/5	19782392	14426610.5	120593	2	15	2016	14426610.5	201615
2016/4/6	16406323	11878697.18	101955	3	15	2016	11878697.18	201615
2016/4/7	18332158	13415458.7	114961	4	15	2016	13415458.7	201615
2016/4/8	21102751.6	15413814.8	133895	5	15	2016	15413814.8	201615
2016/4/9	34800310.2	25578518.08	219643	6	15	2016	25578518.08	201615
2016/4/10	39155560.5	28988932.6	246273	7	15	2016	28988932.6	201615
2016/4/11	22939256.5	15259844.66	141032	1	16	2016	15259844.66	201616
2016/4/12	17097777.9	12438353.02	108877	2	16	2016	12438353.02	201616
2016/4/13	17923486.7	13541283.12	120429	3	16	2016	13541283.12	201616
2016/4/14	17662318.7	13423185.94	119482	4	16	2016	13423185.94	201616
2016/4/15	31728665.7	21019183.78	195150	5	16	2016	21019183.78	201616
2016/4/16	31546611.5	24278892.82	208400	6	16	2016	24278892.82	201616
2016/4/17	34833019.5	26832892.16	226530	7	16	2016	26832892.16	201616
2016/4/18	17207359.9	13145742.84	113523	1	17	2016	13145742.84	201617
2016/4/19	15496808	11851171.9	102258	2	17	2016	11851171.9	201617
2016/4/20	15171786.7	11205002.88	98038	3	17	2016	11205002.88	201617
2016/4/21	16310683.4	12966420.16	111362	4	17	2016	12966420.16	201617
2016/4/22	17524764.6	14101267.62	120648	5	17	2016	14101267.62	201617
2016/4/23	26439069.4	20878375.46	177916	6	17	2016	20878375.46	201617
2016/4/24	30784305.2	24682296.48	208829	7	17	2016	24682296.48	201617
2016/4/25	70102743.8	27318193.56	412297	1	18	2016	27318193.56	201618
2016/4/26	14070699.9	11187090	95476	2	18	2016	11187090	201618
2016/4/27	15601937	12501441.88	106865	3	18	2016	12501441.88	201618
2016/4/28	65014556.8	36649021.42	374542	4	18	2016	36649021.42	201618
2016/4/29	48551500	22503964.5	270940	5	18	2016	22503964.5	201618
2016/4/30	52062793.6	42003596.84	382328	6	18	2016	0	201618
2016/5/1	70105338	56624572.74	526822	7	18	2016	0	201618
2016/5/2	40482262.9	32151932.98	300410	1	19	2016	0	201619
2016/5/3	20026046	16105104.5	149117	2	19	2016	16105104.5	201619
2016/5/4	17490673	14449167.84	132887	3	19	2016	14449167.84	201619
2016/5/5	16261215	13513653.15	123892	4	19	2016	13513653.15	201619
2016/5/6	17918540.9	14974616.3	136442	5	19	2016	14974616.3	201619
2016/5/7	27349687.9	22399031.82	204003	6	19	2016	22399031.82	201619
2016/5/8	27742725.8	22854056.82	206354	7	19	2016	0	201619
2016/5/9	17132869	11739846.6	121028	1	20	2016	11739846.6	201620
2016/5/10	26610414.2	18235804.9	192368	2	20	2016	18235804.9	201620
2016/5/11	15455204	12430564.52	116583	3	20	2016	12430564.52	201620
2016/5/12	13611517	11383028.8	101037	4	20	2016	11383028.8	201620
2016/5/13	15366170	13333487.65	113582	5	20	2016	13333487.65	201620
2016/5/14	24887114	19991701.2	182931	6	20	2016	19991701.2	201620
2016/5/15	27117040	22083532.32	199534	7	20	2016	22083532.32	201620
2016/5/16	16701893	13165263.74	123720	1	21	2016	13165263.74	201621
2016/5/17	15613424.5	12653936.03	116197	2	21	2016	12653936.03	201621
2016/5/18	15715718	12404940.37	117626	3	21	2016	12404940.37	201621
2016/5/19	15605483.8	12281189.42	117563	4	21	2016	12281189.42	201621
2016/5/20	17960800	14155984.76	131692	5	21	2016	14155984.76	201621
2016/5/21	26646397	21579083.88	197111	6	21	2016	21579083.88	201621
2016/5/22	29438063	23770630.82	217772	7	21	2016	23770630.82	201621
2016/5/23	24805511.1	13622484.81	175056	1	22	2016	13622484.81	201622
2016/5/24	13504056	10870445.9	100019	2	22	2016	10870445.9	201622
2016/5/25	98451809	37182651.4	733380	3	22	2016	37182651.4	201622
2016/5/26	14808823	11552310.74	107618	4	22	2016	11552310.74	201622
2016/5/27	15714872	12484281.66	114845	5	22	2016	12484281.66	201622
2016/5/28	26152741.8	21061860.56	192402	6	22	2016	21061860.56	201622
2016/5/29	28518860	23265746.72	211905	7	22	2016	23265746.72	201622
2016/5/30	83697940	45472014.25	612293	1	23	2016	45472014.25	201623
2016/5/31	46768904	14262936.29	225302	2	23	2016	14262936.29	201623
2016/6/1	16533673.7	13442581.2	121474	3	23	2016	0	201623
2016/6/2	14796038.9	11716962.84	105343	4	23	2016	11716962.84	201623
2016/6/3	15185987.9	12051820.66	110792	5	23	2016	12051820.66	201623
2016/6/4	25452749	20330134.02	189828	6	23	2016	20330134.02	201623
2016/6/5	28183712.4	22663475.94	210471	7	23	2016	22663475.94	201623
2016/6/6	18456766	14815564.16	139365	1	24	2016	14815564.16	201624
2016/6/7	18324530	14426546.62	131469	2	24	2016	14426546.62	201624
2016/6/8	21947949	17139327.64	157662	3	24	2016	17139327.64	201624
2016/6/9	43323051	32978880.31	320940	4	24	2016	0	201624
2016/6/10	35460961.9	26925323.15	266166	5	24	2016	0	201624
2016/6/11	28375661	21428721.89	214154	6	24	2016	0	201624
2016/6/12	18393769	14097029.87	137381	7	24	2016	14097029.87	201624
2016/6/13	20486003.9	14299281.29	153225	1	25	2016	14299281.29	201625
2016/6/14	15757446.9	12311711	116791	2	25	2016	12311711	201625
2016/6/15	18766898.6	13345100.8	141361	3	25	2016	13345100.8	201625
2016/6/16	18955395.4	14229988.34	137401	4	25	2016	14229988.34	201625
2016/6/17	19111418.5	14307407.2	143004	5	25	2016	14307407.2	201625
2016/6/18	26611096	20265165.08	196958	6	25	2016	20265165.08	201625
2016/6/19	29422430	22437694.51	216129	7	25	2016	0	201625
2016/6/20	26892066	18390888.2	198026	1	26	2016	18390888.2	201626
2016/6/21	16648084	12876731.48	124494	2	26	2016	12876731.48	201626
2016/6/22	16645625	12674432.9	123746	3	26	2016	12674432.9	201626
2016/6/23	18554358	12495629.7	133063	4	26	2016	12495629.7	201626
2016/6/24	18608005.5	13512771.24	137728	5	26	2016	13512771.24	201626
2016/6/25	25229669	18208272.6	184969	6	26	2016	18208272.6	201626
2016/6/26	27639715	20113718.35	203734	7	26	2016	20113718.35	201626
2016/6/27	17232294.9	12351140.13	127079	1	27	2016	12351140.13	201627
2016/6/28	85956682.6	34408489.88	654571	2	27	2016	34408489.88	201627
2016/6/29	91838347.2	50685821.77	700335	3	27	2016	50685821.77	201627
2016/6/30	20347255.9	14749735.87	148030	4	27	2016	14749735.87	201627
2016/7/1	19911461.9	14368029.48	149085	5	27	2016	0	201627
2016/7/2	25102468.9	17812060.22	188215	6	27	2016	17812060.22	201627
2016/7/3	27881218.9	20018722.58	208833	7	27	2016	20018722.58	201627
2016/7/4	19313235.9	13814733.54	144687	1	28	2016	13814733.54	201628
2016/7/5	19096367	13822637.73	142714	2	28	2016	13822637.73	201628
2016/7/6	18516804	13258345.64	139735	3	28	2016	13258345.64	201628
2016/7/7	20069562	14346700.9	150408	4	28	2016	14346700.9	201628
2016/7/8	20204696.9	14302124.12	151731	5	28	2016	14302124.12	201628
2016/7/9	27370536	18622598.76	204224	6	28	2016	18622598.76	201628
2016/7/10	30488334	21007647.82	228366	7	28	2016	21007647.82	201628
2016/7/11	20932539	14380068.56	156982	1	29	2016	14380068.56	201629
2016/7/12	19901589	13731094.56	149681	2	29	2016	13731094.56	201629
2016/7/13	19059803.9	13204895.81	143321	3	29	2016	13204895.81	201629
2016/7/14	38651512.6	21949042.89	287710	4	29	2016	21949042.89	201629
2016/7/15	21331951	14317759.06	158270	5	29	2016	14317759.06	201629
2016/7/16	28776267.6	19134708.07	212748	6	29	2016	19134708.07	201629
2016/7/17	32191011.5	21555340.97	238284	7	29	2016	21555340.97	201629
2016/7/18	19325612	13145807.51	143288	1	30	2016	13145807.51	201630
2016/7/19	18210975	12422231.97	135602	2	30	2016	12422231.97	201630
2016/7/20	18544124.8	12233132.11	135969	3	30	2016	12233132.11	201630
2016/7/21	18967921	12466366.44	139769	4	30	2016	12466366.44	201630
2016/7/22	19626246.8	12810681.1	145140	5	30	2016	12810681.1	201630
2016/7/23	28215708.9	17400194.34	208582	6	30	2016	17400194.34	201630
2016/7/24	30554881.8	19075122.84	225171	7	30	2016	19075122.84	201630
2016/7/25	21806445.9	13518219.02	161652	1	31	2016	13518219.02	201631
2016/7/26	21773762.7	13350890.87	161859	2	31	2016	13350890.87	201631
2016/7/27	21562582	13414643.3	161082	3	31	2016	13414643.3	201631
2016/7/28	21524975	13313643.53	160751	4	31	2016	13313643.53	201631
2016/7/29	185253070	83868291.29	1347044	5	31	2016	83868291.29	201631
2016/7/30	28200431	17459194.26	207826	6	31	2016	17459194.26	201631
2016/7/31	33307404.6	20578740.99	244568	7	31	2016	20578740.99	201631
2016/8/1	20472243.9	13149079.71	152556	1	32	2016	0	201632
2016/8/2	19673486	12572102.44	145822	2	32	2016	12572102.44	201632
2016/8/3	19926910.9	12636216.92	147802	3	32	2016	12636216.92	201632
2016/8/4	20472858	13070721.31	151256	4	32	2016	13070721.31	201632
2016/8/5	21587876.9	13622271.46	158370	5	32	2016	13622271.46	201632
2016/8/6	27931116	17112895.63	202262	6	32	2016	17112895.63	201632
2016/8/7	32015343	19750297.72	231405	7	32	2016	19750297.72	201632
2016/8/8	23018112	14375682.57	167047	1	33	2016	14375682.57	201633
2016/8/9	25833794.8	16235156.51	187076	2	33	2016	0	201633
2016/8/10	23502194	14539601.91	173146	3	33	2016	14539601.91	201633
2016/8/11	35665835	20579481.06	260080	4	33	2016	20579481.06	201633
2016/8/12	20944981	13376337.61	151381	5	33	2016	13376337.61	201633
2016/8/13	26425181	16650116.55	191070	6	33	2016	16650116.55	201633
2016/8/14	29758937	18943866.85	214322	7	33	2016	18943866.85	201633
2016/8/15	21777285	14094604.01	155847	1	34	2016	14094604.01	201634
2016/8/16	22128428.9	14448342.19	157054	2	34	2016	14448342.19	201634
2016/8/17	23031636	14838560.28	163379	3	34	2016	14838560.28	201634
2016/8/18	22408464	14496783.1	158322	4	34	2016	14496783.1	201634
2016/8/19	24025089	15564826.84	169425	5	34	2016	15564826.84	201634
2016/8/20	35318125	21650178.23	246818	6	34	2016	21650178.23	201634
2016/8/21	34882963	22961392.82	244335	7	34	2016	22961392.82	201634
2016/8/22	24953103	16458228.15	175364	1	35	2016	16458228.15	201635
2016/8/23	25416865.9	16739206.12	176272	2	35	2016	16739206.12	201635
2016/8/24	102043704	49228660.81	731865	3	35	2016	49228660.81	201635
2016/8/25	84136069	37583680.01	612954	4	35	2016	37583680.01	201635
2016/8/26	30370202.9	21493643.76	199006	5	35	2016	21493643.76	201635
2016/8/27	37883883	27088524.15	248030	6	35	2016	27088524.15	201635
2016/8/28	38423510	27434695.05	253035	7	35	2016	27434695.05	201635
2016/8/29	27900637	20613038.66	176227	1	36	2016	20613038.66	201636
2016/8/30	27733796	21087865.79	174506	2	36	2016	21087865.79	201636
2016/8/31	26151581	19011543.31	171764	3	36	2016	19011543.31	201636
2016/9/1	24053887.8	18595567.32	148486	4	36	2016	18595567.32	201636
2016/9/2	21516176	16122850.6	138995	5	36	2016	16122850.6	201636
2016/9/3	30906785.6	23118027.5	197690	6	36	2016	23118027.5	201636
2016/9/4	32197526	24058338.47	206526	7	36	2016	24058338.47	201636
2016/9/5	17490309.4	13129319.84	112890	1	37	2016	13129319.84	201637
2016/9/6	21663685.9	17683205.9	127327	2	37	2016	17683205.9	201637
2016/9/7	16824660.4	13016014.04	106238	3	37	2016	13016014.04	201637
2016/9/8	16261935.8	12247658.18	104158	4	37	2016	12247658.18	201637
2016/9/9	17038053	13080389.58	108606	5	37	2016	13080389.58	201637
2016/9/10	31113862.7	24911780.34	175790	6	37	2016	0	201637
2016/9/11	28330446.9	21936458.92	173876	7	37	2016	21936458.92	201637
2016/9/12	28250483.7	17487283.14	184213	1	38	2016	17487283.14	201638
2016/9/13	15859680.4	12292313.2	97554	2	38	2016	12292313.2	201638
2016/9/14	19848727.9	15174399.52	119972	3	38	2016	15174399.52	201638
2016/9/15	45049213.1	34000811.5	260757	4	38	2016	0	201638
2016/9/16	41314410.8	31112602.17	240648	5	38	2016	0	201638
2016/9/17	32425117.8	24358243.41	188851	6	38	2016	0	201638
2016/9/18	20971981.5	15253723.62	122337	7	38	2016	15253723.62	201638
2016/9/19	16769116	12919233.74	98132	1	39	2016	12919233.74	201639
2016/9/20	16611716.7	12951185.77	96519	2	39	2016	12951185.77	201639
2016/9/21	18244690.1	13352734.28	110832	3	39	2016	13352734.28	201639
2016/9/22	15711286.7	12057264.02	90633	4	39	2016	12057264.02	201639
2016/9/23	17051857.7	13299122.28	97814	5	39	2016	13299122.28	201639
2016/9/24	29763993.4	23661386.95	167445	6	39	2016	23661386.95	201639
2016/9/25	31620690	24709200.73	178859	7	39	2016	24709200.73	201639
2016/9/26	80253328	39619677.18	516836	1	40	2016	39619677.18	201640
2016/9/27	50247409	25440578.2	304336	2	40	2016	25440578.2	201640
2016/9/28	26765575	17602621.86	153910	3	40	2016	17602621.86	201640
2016/9/29	22037606.9	17069897.62	116279	4	40	2016	17069897.62	201640
2016/9/30	34469133	25786898.9	184135	5	40	2016	25786898.9	201640
2016/10/1	83846793	61725624.43	445393	6	40	2016	0	201640
2016/10/2	69205219.9	50921997.28	369078	7	40	2016	0	201640
2016/10/3	59063438.8	43736044.78	314088	1	41	2016	0	201641
2016/10/4	48855748	36621914.18	256294	2	41	2016	0	201641
2016/10/5	45377611.5	34166899.46	235761	3	41	2016	0	201641
2016/10/6	48733440.7	38333850.13	234678	4	41	2016	0	201641
2016/10/7	38127168	28900003.65	191876	5	41	2016	0	201641
2016/10/8	22303146.9	17622754.02	115203	6	41	2016	17622754.02	201641
2016/10/9	26271860.9	20912335.64	134035	7	41	2016	0	201641
2016/10/10	21599793	17253819.9	110236	1	42	2016	17253819.9	201642
2016/10/11	43398716.9	25573312.63	222014	2	42	2016	25573312.63	201642
2016/10/12	21151551	16918893.04	108044	3	42	2016	16918893.04	201642
2016/10/13	20313026	16162097.88	103419	4	42	2016	16162097.88	201642
2016/10/14	22676240	17946595.44	114206	5	42	2016	17946595.44	201642
2016/10/15	39835055.6	32118866.88	197792	6	42	2016	32118866.88	201642
2016/10/16	42699037.9	34467731.01	214888	7	42	2016	34467731.01	201642
2016/10/17	18576692	14882310.33	94832	1	43	2016	14882310.33	201643
2016/10/18	17742361	13228252.19	88464	2	43	2016	13228252.19	201643
2016/10/19	16742672	13012305.35	84196	3	43	2016	13012305.35	201643
2016/10/20	17320873.9	12957556	88482	4	43	2016	12957556	201643
2016/10/21	18174567	14528550.82	90209	5	43	2016	14528550.82	201643
2016/10/22	34392550.8	27736030.78	164646	6	43	2016	27736030.78	201643
2016/10/23	42620424.9	33901448.25	203032	7	43	2016	33901448.25	201643
2016/10/24	19405317	15368269.8	92754	1	44	2016	15368269.8	201644
2016/10/25	17322867	15347190.68	84153	2	44	2016	15347190.68	201644
2016/10/26	19469625	14462881.6	100609	3	44	2016	14462881.6	201644
2016/10/27	16977033.9	13733069.36	79854	4	44	2016	13733069.36	201644
2016/10/28	89448056.9	42845100.19	429332	5	44	2016	42845100.19	201644
2016/10/29	149294143.7	79825974.97	729613	6	44	2016	79825974.97	201644
2016/10/30	54921840.8	44426038.37	243538	7	44	2016	44426038.37	201644
2016/10/31	27455779.3	21335574.67	123519	1	45	2016	21335574.67	201645
2016/11/1	28286663	22449772.6	123967	2	45	2016	22449772.6	201645
2016/11/2	23705308.1	19603981.47	105808	3	45	2016	19603981.47	201645
2016/11/3	20816411	18165042.75	91405	4	45	2016	18165042.75	201645
2016/11/4	23482050	19489173.1	105266	5	45	2016	19489173.1	201645
2016/11/5	40674583	33941066.2	176564	6	45	2016	33941066.2	201645
2016/11/6	81768409.9	53860717.45	345774	7	45	2016	53860717.45	201645
2016/11/7	23387202	17334049.9	98419	1	46	2016	17334049.9	201646
2016/11/8	41107588.3	25127032.08	179535	2	46	2016	25127032.08	201646
2016/11/9	22723771	18636493.03	94942	3	46	2016	18636493.03	201646
2016/11/10	23804510	19646206.6	99702	4	46	2016	19646206.6	201646
2016/11/11	49119786	35591044.58	191312	5	46	2016	0	201646
2016/11/12	51144419.1	39607035.58	205397	6	46	2016	39607035.58	201646
2016/11/13	46016917.9	36647997.6	191468	7	46	2016	36647997.6	201646
2016/11/14	17795012	14303663.94	76303	1	47	2016	14303663.94	201647
2016/11/15	17496061.6	14157959.2	74952	2	47	2016	14157959.2	201647
2016/11/16	19424949	14840253.2	80363	3	47	2016	14840253.2	201647
2016/11/17	16356729.8	13382515.28	68879	4	47	2016	13382515.28	201647
2016/11/18	21331077	16103225.9	88193	5	47	2016	16103225.9	201647
2016/11/19	35237898	28766060.68	142994	6	47	2016	28766060.68	201647
2016/11/20	37896010	30942054.36	152297	7	47	2016	30942054.36	201647
2016/11/21	18754256	15094127.68	74672	1	48	2016	15094127.68	201648
2016/11/22	19832406	16503020.32	74861	2	48	2016	16503020.32	201648
2016/11/23	23474630.6	19025483.4	86854	3	48	2016	19025483.4	201648
2016/11/24	27401795.6	21249668.74	100800	4	48	2016	0	201648
2016/11/25	54709211	25641567.6	215828	5	48	2016	25641567.6	201648
2016/11/26	71412296	50173516.4	258208	6	48	2016	50173516.4	201648
2016/11/27	93054004.9	62335093.4	338636	7	48	2016	62335093.4	201648
2016/11/28	122026504	48093434.35	486102	1	49	2016	48093434.35	201649
2016/11/29	128319911.6	60598249.35	562489	2	49	2016	60598249.35	201649
2016/11/30	41063713	16983782.28	178039	3	49	2016	16983782.28	201649
2016/12/1	19375741	16035649.92	75530	4	49	2016	16035649.92	201649
2016/12/2	24045184.9	18130610.34	90767	5	49	2016	18130610.34	201649
2016/12/3	41259362	32333912.92	153942	6	49	2016	32333912.92	201649
2016/12/4	41527072.6	32585769.36	158859	7	49	2016	32585769.36	201649
2016/12/5	19532353	14360559.28	76584	1	50	2016	14360559.28	201650
2016/12/6	16957940.7	13317532.84	66824	2	50	2016	13317532.84	201650
2016/12/7	17297354.8	13024886	67732	3	50	2016	13024886	201650
2016/12/8	18597099	13926018.2	73900	4	50	2016	13926018.2	201650
2016/12/9	64130328.9	29126965.51	254694	5	50	2016	29126965.51	201650
2016/12/10	45212846.9	31925877.1	166980	6	50	2016	31925877.1	201650
2016/12/11	48099889.1	35236402.74	177980	7	50	2016	35236402.74	201650
2016/12/12	19822824.6	15163596.94	76249	1	51	2016	15163596.94	201651
2016/12/13	16836790	12722475.06	64361	2	51	2016	12722475.06	201651
2016/12/14	18070524.3	13885415.74	69210	3	51	2016	13885415.74	201651
2016/12/15	19292109.9	14831343.8	72965	4	51	2016	14831343.8	201651
2016/12/16	25317568.2	18538458.89	93977	5	51	2016	18538458.89	201651
2016/12/17	64320511.6	43346680.48	224856	6	51	2016	43346680.48	201651
2016/12/18	72604399	48481078.82	255094	7	51	2016	48481078.82	201651
2016/12/19	22256724	14693493.28	85180	1	52	2016	14693493.28	201652
2016/12/20	18049937.5	13381858.15	70988	2	52	2016	13381858.15	201652
2016/12/21	17438757	13132079.28	69864	3	52	2016	13132079.28	201652
2016/12/22	19506690.2	14584978.7	77544	4	52	2016	14584978.7	201652
2016/12/23	28817454.7	18001659.75	107261	5	52	2016	18001659.75	201652
2016/12/24	68432272.1	45117735.86	246643	6	52	2016	45117735.86	201652
2016/12/25	69570840.2	45125112	254226	7	52	2016	0	201652
2016/12/26	24227981.9	16958761.24	94583	1	53	2016	16958761.24	201653
2016/12/27	42747745	35335963.28	132091	2	53	2016	35335963.28	201653
